0.001337 0.000021 0.000000,0.036143 0.008539 0.000000,0.064185 0.030847 0.000000,0.080311 0.062846 0.000000,0.081557 0.098657 0.000000,0.067696 0.131700 0.000000,0.041273 0.155904 0.000000,0.007144 0.166821 0.000000,-0.028421 0.162446 0.000000,-0.058886 0.143582 0.000000,-0.078655 0.113695 0.000000,-0.084094 0.078278 0.000000,-0.074205 0.043837 0.000000,-0.050804 0.016700 0.000000,-0.018192 0.001855 0.000000,0.017641 0.002027 0.000000,0.050109 0.017186 0.000000,0.073247 0.044547 0.000000,0.082804 0.079082 0.000000,0.077024 0.114445 0.000000,0.056969 0.144140 0.000000,0.026323 0.162709 0.000000,-0.009282 0.166742 0.000000,-0.043305 0.155496 0.000000,-0.069493 0.131039 0.000000,-0.083036 0.097864 0.000000,-0.081445 0.062067 0.000000,-0.065012 0.030225 0.000000,-0.036756 0.008188 0.000000,0.020630 0.002756 0.000000,
0.001337 0.000024 0.000000,0.035800 0.009562 0.000000,0.061818 0.034093 0.000000,0.073364 0.067936 0.000000,0.067766 0.103254 0.000000,0.046320 0.131867 0.000000,0.013991 0.147150 0.000000,-0.021732 0.145562 0.000000,-0.052578 0.127472 0.000000,-0.071402 0.097070 0.000000,-0.073845 0.061395 0.000000,-0.059343 0.028709 0.000000,-0.031252 0.006582 0.000000,0.003922 0.000139 0.000000,0.038032 0.010871 0.000000,0.063180 0.036292 0.000000,0.073541 0.070517 0.000000,0.066717 0.105618 0.000000,0.044287 0.133468 0.000000,0.011447 0.147616 0.000000,-0.024200 0.144786 0.000000,-0.054397 0.125633 0.000000,-0.072151 0.094594 0.000000,-0.073352 0.058855 0.000000,-0.057720 0.026694 0.000000,-0.028876 0.005559 0.000000,0.006500 0.000344 0.000000,0.040216 0.012256 0.000000,0.064464 0.038538 0.000000,0.070539 0.095540 0.000000,
0.001337 0.000027 0.000000,0.035420 0.010570 0.000000,0.059232 0.037136 0.000000,0.065998 0.072164 0.000000,0.053791 0.105687 0.000000,0.026086 0.128164 0.000000,-0.009233 0.133198 0.000000,-0.042114 0.119358 0.000000,-0.063201 0.090581 0.000000,-0.066493 0.055057 0.000000,-0.051052 0.022896 0.000000,-0.021273 0.003250 0.000000,0.014370 0.001710 0.000000,0.045733 0.018714 0.000000,0.063891 0.049423 0.000000,0.063676 0.085098 0.000000,0.045150 0.115587 0.000000,0.013585 0.132212 0.000000,-0.022037 0.130243 0.000000,-0.051577 0.110240 0.000000,-0.066630 0.077895 0.000000,-0.062912 0.042414 0.000000,-0.041480 0.013893 0.000000,-0.008434 0.000449 0.000000,0.026822 0.005908 0.000000,0.054254 0.028717 0.000000,0.066057 0.062384 0.000000,0.058870 0.097329 0.000000,0.034739 0.123606 0.000000,-0.021835 0.130311 0.000000,
0.001337 -0.000003 0.000000,0.037429 -0.001086 0.000000,0.073410 -0.004115 0.000000,0.109175 -0.009082 0.000000,0.144620 -0.015973 0.000000,0.179641 -0.024766 0.000000,0.214136 -0.035437 0.000000,0.248005 -0.047954 0.000000,0.281150 -0.062280 0.000000,0.313472 -0.078375 0.000000,0.344879 -0.096191 0.000000,0.375278 -0.115676 0.000000,0.404582 -0.136774 0.000000,0.432704 -0.159422 0.000000,0.459563 -0.183555 0.000000,0.485080 -0.209103 0.000000,0.509180 -0.235990 0.000000,0.531795 -0.264140 0.000000,0.552857 -0.293469 0.000000,0.572305 -0.323891 0.000000,0.590084 -0.355320 0.000000,0.606139 -0.387662 0.000000,0.620426 -0.420823 0.000000,0.632903 -0.454707 0.000000,0.643532 -0.489216 0.000000,0.652283 -0.524247 0.000000,0.659130 -0.559700 0.000000,0.664054 -0.595471 0.000000,0.667041 -0.631455 0.000000,0.667735 -0.690282 0.000000,
0.001337 -0.000005 0.000000,0.037368 -0.002170 0.000000,0.072954 -0.008205 0.000000,0.107683 -0.018041 0.000000,0.141150 -0.031564 0.000000,0.172963 -0.048615 0.000000,0.202754 -0.068995 0.000000,0.230174 -0.092469 0.000000,0.254904 -0.118761 0.000000,0.276656 -0.147565 0.000000,0.295176 -0.178546 0.000000,0.310249 -0.211343 0.000000,0.321699 -0.245574 0.000000,0.329393 -0.280840 0.000000,0.333241 -0.316729 0.000000,0.333197 -0.352824 0.000000,0.329263 -0.388704 0.000000,0.321485 -0.423951 0.000000,0.309952 -0.458154 0.000000,0.294800 -0.490915 0.000000,0.276205 -0.521851 0.000000,0.254384 -0.550603 0.000000,0.229591 -0.576836 0.000000,0.202114 -0.600243 0.000000,0.172275 -0.620552 0.000000,0.140420 -0.637526 0.000000,0.106921 -0.650968 0.000000,0.072169 -0.660720 0.000000,0.036568 -0.666670 0.000000,-0.022190 -0.668056 0.000000,
0.001337 -0.000008 0.000000,0.037265 -0.003250 0.000000,0.072198 -0.012245 0.000000,0.105224 -0.026756 0.000000,0.135476 -0.046404 0.000000,0.162164 -0.070674 0.000000,0.184587 -0.098931 0.000000,0.202159 -0.130435 0.000000,0.214420 -0.164361 0.000000,0.221049 -0.199820 0.000000,0.221871 -0.235883 0.000000,0.216865 -0.271607 0.000000,0.206164 -0.306056 0.000000,0.190046 -0.338328 0.000000,0.168933 -0.367578 0.000000,0.143380 -0.393039 0.000000,0.114054 -0.414046 0.000000,0.081724 -0.430047 0.000000,0.047237 -0.440625 0.000000,0.011495 -0.445501 0.000000,-0.024566 -0.444548 0.000000,-0.060000 -0.437792 0.000000,-0.093881 -0.425409 0.000000,-0.125322 -0.407723 0.000000,-0.153497 -0.385198 0.000000,-0.177671 -0.358423 0.000000,-0.197210 -0.328100 0.000000,-0.211602 -0.295022 0.000000,-0.220470 -0.260056 0.000000,-0.222546 -0.201413 0.000000,
0.001337 -0.000011 0.000000,0.037121 -0.004325 0.000000,0.071148 -0.016209 0.000000,0.101837 -0.035109 0.000000,0.127762 -0.060148 0.000000,0.147719 -0.090161 0.000000,0.160779 -0.123754 0.000000,0.166336 -0.159366 0.000000,0.164132 -0.195341 0.000000,0.154268 -0.230007 0.000000,0.137204 -0.261754 0.000000,0.113732 -0.289106 0.000000,0.084943 -0.310792 0.000000,0.052176 -0.325803 0.000000,0.016952 -0.333443 0.000000,-0.019090 -0.333357 0.000000,-0.054276 -0.325547 0.000000,-0.086971 -0.310378 0.000000,-0.115655 -0.288554 0.000000,-0.138995 -0.261089 0.000000,-0.155906 -0.229260 0.000000,-0.165603 -0.194547 0.000000,-0.167634 -0.158562 0.000000,-0.161906 -0.122977 0.000000,-0.148684 -0.089448 0.000000,-0.128583 -0.059531 0.000000,-0.102537 -0.034617 0.000000,-0.071757 -0.015865 0.000000,-0.037674 -0.004145 0.000000,0.020808 -0.001384 0.000000,
0.001337 -0.000013 0.000000,0.036936 -0.005394 0.000000,0.069810 -0.020074 0.000000,0.097577 -0.042992 0.000000,0.118226 -0.072485 0.000000,0.130259 -0.106417 0.000000,0.132806 -0.142330 0.000000,0.125682 -0.177621 0.000000,0.109402 -0.209734 0.000000,0.085147 -0.236340 0.000000,0.054673 -0.255513 0.000000,0.020190 -0.265863 0.000000,-0.015805 -0.266640 0.000000,-0.050703 -0.257789 0.000000,-0.081975 -0.239949 0.000000,-0.107356 -0.214415 0.000000,-0.125007 -0.183035 0.000000,-0.133649 -0.148085 0.000000,-0.132655 -0.112095 0.000000,-0.122097 -0.077675 0.000000,-0.102741 -0.047318 0.000000,-0.075990 -0.023223 0.000000,-0.043780 -0.007137 0.000000,-0.008447 -0.000225 0.000000,0.027450 -0.002988 0.000000,0.061310 -0.015225 0.000000,0.090678 -0.036051 0.000000,0.113428 -0.063955 0.000000,0.127911 -0.096917 0.000000,0.131352 -0.155192 0.000000,
0.001337 -0.000016 0.000000,0.036711 -0.006453 0.000000,0.068196 -0.023817 0.000000,0.092514 -0.050301 0.000000,0.107135 -0.083148 0.000000,0.110539 -0.118942 0.000000,0.102370 -0.153956 0.000000,0.083478 -0.184549 0.000000,0.055831 -0.207535 0.000000,0.022303 -0.220523 0.000000,-0.013614 -0.222162 0.000000,-0.048185 -0.212280 0.000000,-0.077811 -0.191907 0.000000,-0.099409 -0.163162 0.000000,-0.110733 -0.129037 0.000000,-0.110603 -0.093082 0.000000,-0.099033 -0.059040 0.000000,-0.077228 -0.030452 0.000000,-0.047455 -0.010293 0.000000,-0.012814 -0.000662 0.000000,0.023091 -0.002560 0.000000,0.056523 -0.015790 0.000000,0.084004 -0.038975 0.000000,0.102674 -0.069703 0.000000,0.110590 -0.104776 0.000000,0.106928 -0.140544 0.000000,0.092070 -0.173285 0.000000,0.067561 -0.199592 0.000000,0.035952 -0.216728 0.000000,-0.022071 -0.220842 0.000000,
0.001337 -0.000019 0.000000,0.036447 -0.007502 0.000000,0.066316 -0.027415 0.000000,0.086728 -0.056945 0.000000,0.094800 -0.091924 0.000000,0.089392 -0.127413 0.000000,0.071269 -0.158400 0.000000,0.042989 -0.180512 0.000000,0.008545 -0.190625 0.000000,-0.027200 -0.187313 0.000000,-0.059199 -0.171042 0.000000,-0.082934 -0.144110 0.000000,-0.095054 -0.110320 0.000000,-0.093848 -0.074442 0.000000,-0.079485 -0.041542 0.000000,-0.053995 -0.016265 0.000000,-0.020975 -0.002181 0.000000,0.014912 -0.001277 0.000000,0.048599 -0.013681 0.000000,0.075330 -0.037642 0.000000,0.091330 -0.069777 0.000000,0.094341 -0.105549 0.000000,0.083938 -0.139906 0.000000,0.061589 -0.167999 0.000000,0.030450 -0.185861 0.000000,-0.005083 -0.190969 0.000000,-0.039993 -0.182602 0.000000,-0.069350 -0.161943 0.000000,-0.089010 -0.131907 0.000000,-0.093788 -0.074180 0.000000,
0.001337 -0.000021 0.000000,0.036143 -0.008539 0.000000,0.064185 -0.030847 0.000000,0.080311 -0.062846 0.000000,0.081557 -0.098657 0.000000,0.067696 -0.131700 0.000000,0.041273 -0.155904 0.000000,0.007144 -0.166821 0.000000,-0.028421 -0.162446 0.000000,-0.058886 -0.143582 0.000000,-0.078655 -0.113695 0.000000,-0.084094 -0.078278 0.000000,-0.074205 -0.043837 0.000000,-0.050804 -0.016700 0.000000,-0.018192 -0.001855 0.000000,0.017641 -0.002027 0.000000,0.050109 -0.017186 0.000000,0.073247 -0.044547 0.000000,0.082804 -0.079082 0.000000,0.077024 -0.114445 0.000000,0.056969 -0.144140 0.000000,0.026323 -0.162709 0.000000,-0.009282 -0.166742 0.000000,-0.043305 -0.155496 0.000000,-0.069493 -0.131039 0.000000,-0.083036 -0.097864 0.000000,-0.081445 -0.062067 0.000000,-0.065012 -0.030225 0.000000,-0.036756 -0.008188 0.000000,0.020630 -0.002756 0.000000,
0.001337 -0.000024 0.000000,0.035800 -0.009562 0.000000,0.061818 -0.034093 0.000000,0.073364 -0.067936 0.000000,0.067766 -0.103254 0.000000,0.046320 -0.131867 0.000000,0.013991 -0.147150 0.000000,-0.021732 -0.145562 0.000000,-0.052578 -0.127472 0.000000,-0.071402 -0.097070 0.000000,-0.073845 -0.061395 0.000000,-0.059343 -0.028709 0.000000,-0.031252 -0.006582 0.000000,0.003922 -0.000139 0.000000,0.038032 -0.010871 0.000000,0.063180 -0.036292 0.000000,0.073541 -0.070517 0.000000,0.066717 -0.105618 0.000000,0.044287 -0.133468 0.000000,0.011447 -0.147616 0.000000,-0.024200 -0.144786 0.000000,-0.054397 -0.125633 0.000000,-0.072151 -0.094594 0.000000,-0.073352 -0.058855 0.000000,-0.057720 -0.026694 0.000000,-0.028876 -0.005559 0.000000,0.006500 -0.000344 0.000000,0.040216 -0.012256 0.000000,0.064464 -0.038538 0.000000,0.070539 -0.095540 0.000000,
0.001337 -0.000027 0.000000,0.035420 -0.010570 0.000000,0.059232 -0.037136 0.000000,0.065998 -0.072164 0.000000,0.053791 -0.105687 0.000000,0.026086 -0.128164 0.000000,-0.009233 -0.133198 0.000000,-0.042114 -0.119358 0.000000,-0.063201 -0.090581 0.000000,-0.066493 -0.055057 0.000000,-0.051052 -0.022896 0.000000,-0.021273 -0.003250 0.000000,0.014370 -0.001710 0.000000,0.045733 -0.018714 0.000000,0.063891 -0.049423 0.000000,0.063676 -0.085098 0.000000,0.045150 -0.115587 0.000000,0.013585 -0.132212 0.000000,-0.022037 -0.130243 0.000000,-0.051577 -0.110240 0.000000,-0.066630 -0.077895 0.000000,-0.062912 -0.042414 0.000000,-0.041480 -0.013893 0.000000,-0.008434 -0.000449 0.000000,0.026822 -0.005908 0.000000,0.054254 -0.028717 0.000000,0.066057 -0.062384 0.000000,0.058870 -0.097329 0.000000,0.034739 -0.123606 0.000000,-0.021835 -0.130311 0.000000,
0.002575 0.000000 0.000000,0.072100 0.000000 0.000000,0.141625 0.000000 0.000000,0.211150 0.000000 0.000000,0.280675 0.000000 0.000000,0.350200 0.000000 0.000000,0.419725 0.000000 0.000000,0.489250 0.000000 0.000000,0.558775 0.000000 0.000000,0.628300 0.000000 0.000000,0.697825 0.000000 0.000000,0.767350 0.000000 0.000000,0.836875 0.000000 0.000000,0.906400 0.000000 0.000000,0.975925 0.000000 0.000000,1.045450 0.000000 0.000000,1.114975 0.000000 0.000000,1.184500 0.000000 0.000000,1.254025 0.000000 0.000000,1.323550 0.000000 0.000000,1.393075 0.000000 0.000000,1.462600 0.000000 0.000000,1.532125 0.000000 0.000000,1.601650 0.000000 0.000000,1.671175 0.000000 0.000000,1.740700 0.000000 0.000000,1.810225 0.000000 0.000000,1.879750 0.000000 0.000000,1.949275 0.000000 0.000000,2.062575 0.000000 0.000000,
0.002575 0.000005 0.000000,0.072060 0.002090 0.000000,0.141332 0.007923 0.000000,0.210187 0.017486 0.000000,0.278427 0.030751 0.000000,0.345850 0.047680 0.000000,0.412262 0.068224 0.000000,0.477468 0.092322 0.000000,0.541278 0.119904 0.000000,0.603507 0.150890 0.000000,0.663973 0.185190 0.000000,0.722499 0.222704 0.000000,0.778915 0.263321 0.000000,0.833056 0.306925 0.000000,0.884765 0.353387 0.000000,0.933891 0.402572 0.000000,0.980291 0.454337 0.000000,1.023829 0.508531 0.000000,1.064379 0.564996 0.000000,1.101822 0.623567 0.000000,1.136049 0.684073 0.000000,1.166960 0.746339 0.000000,1.194466 0.810183 0.000000,1.218485 0.875418 0.000000,1.238949 0.941854 0.000000,1.255797 1.009298 0.000000,1.268980 1.077553 0.000000,1.278460 1.146421 0.000000,1.284209 1.215699 0.000000,1.285545 1.328955 0.000000,
0.002575 0.000010 0.000000,0.071941 0.004177 0.000000,0.140454 0.015797 0.000000,0.207315 0.034734 0.000000,0.271746 0.060768 0.000000,0.332995 0.093595 0.000000,0.390348 0.132832 0.000000,0.443138 0.178024 0.000000,0.490750 0.228642 0.000000,0.532627 0.284097 0.000000,0.568283 0.343743 0.000000,0.597303 0.406885 0.000000,0.619347 0.472788 0.000000,0.634159 0.540682 0.000000,0.641566 0.609777 0.000000,0.641482 0.679268 0.000000,0.633909 0.748346 0.000000,0.618933 0.816204 0.000000,0.596731 0.882053 0.000000,0.567560 0.945125 0.000000,0.531760 1.004685 0.000000,0.489749 1.060040 0.000000,0.442016 1.110543 0.000000,0.389117 1.155607 0.000000,0.331669 1.194707 0.000000,0.270342 1.227386 0.000000,0.205849 1.253265 0.000000,0.138942 1.272041 0.000000,0.070401 1.283495 0.000000,-0.042721 1.286165 0.000000,
0.002575 0.000015 0.000000,0.071743 0.006257 0.000000,0.138999 0.023574 0.000000,0.202581 0.051512 0.000000,0.260824 0.089339 0.000000,0.312203 0.136065 0.000000,0.355374 0.190466 0.000000,0.389204 0.251118 0.000000,0.412809 0.316433 0.000000,0.425570 0.384699 0.000000,0.427153 0.454130 0.000000,0.417517 0.522908 0.000000,0.396913 0.589230 0.000000,0.365882 0.651361 0.000000,0.325236 0.707674 0.000000,0.276040 0.756693 0.000000,0.219581 0.797135 0.000000,0.157338 0.827942 0.000000,0.090942 0.848305 0.000000,0.022130 0.857693 0.000000,-0.047295 0.855860 0.000000,-0.115515 0.842852 0.000000,-0.180744 0.819012 0.000000,-0.241273 0.784962 0.000000,-0.295518 0.741596 0.000000,-0.342058 0.690048 0.000000,-0.379675 0.631668 0.000000,-0.407383 0.567986 0.000000,-0.424456 0.500668 0.000000,-0.428454 0.387768 0.000000,
0.002575 0.000021 0.000000,0.071466 0.008327 0.000000,0.136976 0.031206 0.000000,0.196060 0.067594 0.000000,0.245972 0.115799 0.000000,0.284393 0.173581 0.000000,0.309537 0.238256 0.000000,0.320236 0.306816 0.000000,0.315992 0.376076 0.000000,0.297002 0.442817 0.000000,0.264149 0.503938 0.000000,0.218960 0.556597 0.000000,0.163535 0.598347 0.000000,0.100450 0.627248 0.000000,0.032637 0.641956 0.000000,-0.036753 0.641789 0.000000,-0.104494 0.626754 0.000000,-0.167440 0.597550 0.000000,-0.222663 0.555533 0.000000,-0.267598 0.502658 0.000000,-0.300156 0.441380 0.000000,-0.318824 0.374548 0.000000,-0.322735 0.305268 0.000000,-0.311706 0.236760 0.000000,-0.286251 0.172208 0.000000,-0.247552 0.114611 0.000000,-0.197408 0.066647 0.000000,-0.138150 0.030544 0.000000,-0.072531 0.007981 0.000000,0.040060 0.002664 0.000000,
0.002575 0.000026 0.000000,0.071111 0.010384 0.000000,0.134401 0.038648 0.000000,0.187859 0.082769 0.000000,0.227612 0.139550 0.000000,0.250780 0.204878 0.000000,0.255683 0.274019 0.000000,0.241967 0.341963 0.000000,0.210624 0.403786 0.000000,0.163927 0.455010 0.000000,0.105259 0.491922 0.000000,0.038871 0.511848 0.000000,-0.030427 0.513345 0.000000,-0.097614 0.496303 0.000000,-0.157821 0.461958 0.000000,-0.206686 0.412798 0.000000,-0.240668 0.352386 0.000000,-0.257305 0.285098 0.000000,-0.255392 0.215810 0.000000,-0.235066 0.149542 0.000000,-0.197801 0.091097 0.000000,-0.146298 0.044710 0.000000,-0.084287 0.013740 0.000000,-0.016262 0.000433 0.000000,0.052848 0.005752 0.000000,0.118035 0.029312 0.000000,0.174577 0.069406 0.000000,0.218375 0.123129 0.000000,0.246258 0.186588 0.000000,0.252883 0.298781 0.000000,
0.002575 0.000031 0.000000,0.070678 0.012424 0.000000,0.131293 0.045853 0.000000,0.178111 0.096840 0.000000,0.206261 0.160080 0.000000,0.212813 0.228991 0.000000,0.197085 0.296402 0.000000,0.160715 0.355299 0.000000,0.107487 0.399553 0.000000,0.042939 0.424558 0.000000,-0.026210 0.427713 0.000000,-0.092767 0.408689 0.000000,-0.149804 0.369466 0.000000,-0.191386 0.314126 0.000000,-0.213186 0.248427 0.000000,-0.212936 0.179205 0.000000,-0.190662 0.113665 0.000000,-0.148681 0.058627 0.000000,-0.091362 0.019817 0.000000,-0.024670 0.001274 0.000000,0.044455 0.004928 0.000000,0.108820 0.030399 0.000000,0.161727 0.075036 0.000000,0.197671 0.134194 0.000000,0.212911 0.201717 0.000000,0.205862 0.270579 0.000000,0.177256 0.333614 0.000000,0.130071 0.384262 0.000000,0.069216 0.417252 0.000000,-0.042492 0.425172 0.000000,
0.002575 0.000036 0.000000,0.070169 0.014443 0.000000,0.127674 0.052780 0.000000,0.166971 0.109633 0.000000,0.182511 0.176975 0.000000,0.172101 0.245299 0.000000,0.137210 0.304958 0.000000,0.082764 0.347527 0.000000,0.016451 0.366998 0.000000,-0.052366 0.360621 0.000000,-0.113972 0.329296 0.000000,-0.159668 0.277446 0.000000,-0.183001 0.212391 0.000000,-0.180679 0.143318 0.000000,-0.153028 0.079978 0.000000,-0.103953 0.031315 0.000000,-0.040382 0.004198 0.000000,0.028708 0.002458 0.000000,0.093564 0.026339 0.000000,0.145027 0.072470 0.000000,0.175832 0.134337 0.000000,0.181629 0.203206 0.000000,0.161600 0.269353 0.000000,0.118573 0.323438 0.000000,0.058623 0.357825 0.000000,-0.009786 0.367659 0.000000,-0.076995 0.351552 0.000000,-0.133515 0.311777 0.000000,-0.171366 0.253951 0.000000,-0.180564 0.142813 0.000000,
0.002575 0.000041 0.000000,0.069584 0.016439 0.000000,0.123571 0.059387 0.000000,0.154617 0.120993 0.000000,0.157017 0.189938 0.000000,0.130330 0.253553 0.000000,0.079460 0.300151 0.000000,0.013753 0.321169 0.000000,-0.054717 0.312746 0.000000,-0.113370 0.276428 0.000000,-0.151429 0.218890 0.000000,-0.161901 0.150703 0.000000,-0.142862 0.084396 0.000000,-0.097810 0.032152 0.000000,-0.035023 0.003570 0.000000,0.033962 0.003903 0.000000,0.096471 0.033088 0.000000,0.141018 0.085763 0.000000,0.159417 0.152251 0.000000,0.148289 0.220333 0.000000,0.109678 0.277502 0.000000,0.050678 0.313253 0.000000,-0.017870 0.321017 0.000000,-0.083372 0.299367 0.000000,-0.133791 0.252281 0.000000,-0.159864 0.188412 0.000000,-0.156800 0.119494 0.000000,-0.125162 0.058189 0.000000,-0.070764 0.015764 0.000000,0.039718 0.005306 0.000000,
0.002575 0.000046 0.000000,0.068924 0.018409 0.000000,0.119014 0.065637 0.000000,0.141244 0.130793 0.000000,0.130466 0.198788 0.000000,0.089176 0.253875 0.000000,0.026936 0.283297 0.000000,-0.041840 0.280241 0.000000,-0.101224 0.245414 0.000000,-0.137465 0.186882 0.000000,-0.142170 0.118199 0.000000,-0.114248 0.055272 0.000000,-0.060167 0.012673 0.000000,0.007550 0.000267 0.000000,0.073220 0.020929 0.000000,0.121636 0.069871 0.000000,0.141584 0.135762 0.000000,0.128446 0.203340 0.000000,0.085264 0.256957 0.000000,0.022038 0.284195 0.000000,-0.046590 0.278747 0.000000,-0.104727 0.241874 0.000000,-0.138908 0.182115 0.000000,-0.141219 0.113310 0.000000,-0.111124 0.051393 0.000000,-0.055593 0.010702 0.000000,0.012515 0.000662 0.000000,0.077426 0.023596 0.000000,0.124108 0.074194 0.000000,0.135803 0.183936 0.000000,
0.002574 0.000051 0.000000,0.068191 0.020349 0.000000,0.114036 0.071495 0.000000,0.127061 0.138933 0.000000,0.103561 0.203472 0.000000,0.050222 0.246745 0.000000,-0.017775 0.256438 0.000000,-0.081080 0.229792 0.000000,-0.121678 0.174390 0.000000,-0.128014 0.105998 0.000000,-0.098287 0.044080 0.000000,-0.040955 0.006256 0.000000,0.027666 0.003291 0.000000,0.088047 0.036028 0.000000,0.123005 0.095151 0.000000,0.122591 0.163834 0.000000,0.086924 0.222532 0.000000,0.026154 0.254540 0.000000,-0.042426 0.250749 0.000000,-0.099299 0.212238 0.000000,-0.128279 0.149966 0.000000,-0.121119 0.081656 0.000000,-0.079858 0.026747 0.000000,-0.016237 0.000864 0.000000,0.051639 0.011375 0.000000,0.104452 0.055287 0.000000,0.127174 0.120104 0.000000,0.113338 0.187381 0.000000,0.066882 0.237971 0.000000,-0.042037 0.250879 0.000000,
0.002575 -0.000005 0.000000,0.072060 -0.002090 0.000000,0.141332 -0.007923 0.000000,0.210187 -0.017486 0.000000,0.278427 -0.030751 0.000000,0.345850 -0.047680 0.000000,0.412262 -0.068224 0.000000,0.477468 -0.092322 0.000000,0.541278 -0.119904 0.000000,0.603507 -0.150890 0.000000,0.663973 -0.185190 0.000000,0.722499 -0.222704 0.000000,0.778915 -0.263321 0.000000,0.833056 -0.306925 0.000000,0.884765 -0.353387 0.000000,0.933891 -0.402572 0.000000,0.980291 -0.454337 0.000000,1.023829 -0.508531 0.000000,1.064379 -0.564996 0.000000,1.101822 -0.623567 0.000000,1.136049 -0.684073 0.000000,1.166960 -0.746339 0.000000,1.194466 -0.810183 0.000000,1.218485 -0.875418 0.000000,1.238949 -0.941854 0.000000,1.255797 -1.009298 0.000000,1.268980 -1.077553 0.000000,1.278460 -1.146421 0.000000,1.284209 -1.215699 0.000000,1.285545 -1.328955 0.000000,
0.002575 -0.000010 0.000000,0.071941 -0.004177 0.000000,0.140454 -0.015797 0.000000,0.207315 -0.034734 0.000000,0.271746 -0.060768 0.000000,0.332995 -0.093595 0.000000,0.390348 -0.132832 0.000000,0.443138 -0.178024 0.000000,0.490750 -0.228642 0.000000,0.532627 -0.284097 0.000000,0.568283 -0.343743 0.000000,0.597303 -0.406885 0.000000,0.619347 -0.472788 0.000000,0.634159 -0.540682 0.000000,0.641566 -0.609777 0.000000,0.641482 -0.679268 0.000000,0.633909 -0.748346 0.000000,0.618933 -0.816204 0.000000,0.596731 -0.882053 0.000000,0.567560 -0.945125 0.000000,0.531760 -1.004685 0.000000,0.489749 -1.060040 0.000000,0.442016 -1.110543 0.000000,0.389117 -1.155607 0.000000,0.331669 -1.194707 0.000000,0.270342 -1.227386 0.000000,0.205849 -1.253265 0.000000,0.138942 -1.272041 0.000000,0.070401 -1.283495 0.000000,-0.042721 -1.286165 0.000000,
0.002575 -0.000015 0.000000,0.071743 -0.006257 0.000000,0.138999 -0.023574 0.000000,0.202581 -0.051512 0.000000,0.260824 -0.089339 0.000000,0.312203 -0.136065 0.000000,0.355374 -0.190466 0.000000,0.389204 -0.251118 0.000000,0.412809 -0.316433 0.000000,0.425570 -0.384699 0.000000,0.427153 -0.454130 0.000000,0.417517 -0.522908 0.000000,0.396913 -0.589230 0.000000,0.365882 -0.651361 0.000000,0.325236 -0.707674 0.000000,0.276040 -0.756693 0.000000,0.219581 -0.797135 0.000000,0.157338 -0.827942 0.000000,0.090942 -0.848305 0.000000,0.022130 -0.857693 0.000000,-0.047295 -0.855860 0.000000,-0.115515 -0.842852 0.000000,-0.180744 -0.819012 0.000000,-0.241273 -0.784962 0.000000,-0.295518 -0.741596 0.000000,-0.342058 -0.690048 0.000000,-0.379675 -0.631668 0.000000,-0.407383 -0.567986 0.000000,-0.424456 -0.500668 0.000000,-0.428454 -0.387768 0.000000,
0.002575 -0.000021 0.000000,0.071466 -0.008327 0.000000,0.136976 -0.031206 0.000000,0.196060 -0.067594 0.000000,0.245972 -0.115799 0.000000,0.284393 -0.173581 0.000000,0.309537 -0.238256 0.000000,0.320236 -0.306816 0.000000,0.315992 -0.376076 0.000000,0.297002 -0.442817 0.000000,0.264149 -0.503938 0.000000,0.218960 -0.556597 0.000000,0.163535 -0.598347 0.000000,0.100450 -0.627248 0.000000,0.032637 -0.641956 0.000000,-0.036753 -0.641789 0.000000,-0.104494 -0.626754 0.000000,-0.167440 -0.597550 0.000000,-0.222663 -0.555533 0.000000,-0.267598 -0.502658 0.000000,-0.300156 -0.441380 0.000000,-0.318824 -0.374548 0.000000,-0.322735 -0.305268 0.000000,-0.311706 -0.236760 0.000000,-0.286251 -0.172208 0.000000,-0.247552 -0.114611 0.000000,-0.197408 -0.066647 0.000000,-0.138150 -0.030544 0.000000,-0.072531 -0.007981 0.000000,0.040060 -0.002664 0.000000,
0.002575 -0.000026 0.000000,0.071111 -0.010384 0.000000,0.134401 -0.038648 0.000000,0.187859 -0.082769 0.000000,0.227612 -0.139550 0.000000,0.250780 -0.204878 0.000000,0.255683 -0.274019 0.000000,0.241967 -0.341963 0.000000,0.210624 -0.403786 0.000000,0.163927 -0.455010 0.000000,0.105259 -0.491922 0.000000,0.038871 -0.511848 0.000000,-0.030427 -0.513345 0.000000,-0.097614 -0.496303 0.000000,-0.157821 -0.461958 0.000000,-0.206686 -0.412798 0.000000,-0.240668 -0.352386 0.000000,-0.257305 -0.285098 0.000000,-0.255392 -0.215810 0.000000,-0.235066 -0.149542 0.000000,-0.197801 -0.091097 0.000000,-0.146298 -0.044710 0.000000,-0.084287 -0.013740 0.000000,-0.016262 -0.000433 0.000000,0.052848 -0.005752 0.000000,0.118035 -0.029312 0.000000,0.174577 -0.069406 0.000000,0.218375 -0.123129 0.000000,0.246258 -0.186588 0.000000,0.252883 -0.298781 0.000000,
